class_name,batch_idx,global_shape,holes_slots,protrusions,relative_positions
M58-走行馬達固定座,16,"L-shaped metal bracket configuration.
Square metal plate configuration.
Central large circular hole.","Four smaller circular holes evenly distributed around the perimeter.
One large central circular hole.
Rectangular slot near the bottom edge.
Rectangular slot near the top edge.
Rectangular slot on the right side.
Rectangular slot near the bottom right corner.","Raised edges along the vertical and horizontal arms.
Protruding tab at the bottom right corner.
Protruding tab on the right side.
Cylindrical protrusion on the right side.
Flat base extending from the L-shape.","Smaller holes are positioned symmetrically around the central hole.
Rectangular slot is aligned parallel to the longer side of the L-shape.
Rectangular slot is positioned adjacent to the large central hole.
Rectangular slot is positioned above the central hole.
Rectangular slot is positioned adjacent to the bottom edge."
M58-走行馬達固定座,17,"L-shaped metal bracket configuration.
Square metal plate with a central circular hole.","One large central circular hole.
Four smaller holes evenly distributed around the central hole.
Rectangular slots on the top, bottom, and one side.
Small circular holes near the corners and edges.","Slightly raised edges along the sides.
Protruding tab on the right side.
Small notch on the bottom right side.","Central hole surrounded by four smaller holes.
Rectangular slots aligned parallel to the sides and base.
Slots positioned near the top right corner and bottom right corner.
Smaller holes symmetrically arranged around the central hole."
M58-走行馬達固定座牙片,1,"Flat rectangular bar with consistent width and thickness.
Elongated horizontally with a smooth surface.","Two small circular holes, one on each end.
Holes are evenly spaced along the length.
No slots or additional openings on the surface.","Slight protrusions at both ends, angled outward.
Flat top surface with no raised edges.","Holes are aligned along the length, positioned at opposite ends.
Left hole aligned with the left edge, right hole with the right edge.
Rectangular shape maintains a straight profile along its length."
M58-走行馬達固定座牙片,2,"Flat rectangular plate with uniform thickness.
Elongated horizontally with straight parallel edges.","Two small circular holes, one near the left edge and one near the right edge.
Small rectangular slot near the opposite end of the holes.
Holes are evenly spaced along the length of the plate.","Smooth, flat surface with no raised edges or protrusions.
Slight protrusion along the top edge in some instances.","Circular holes are aligned horizontally on the plate.
Rectangular slot is positioned adjacent to the circular holes.
Left hole is aligned parallel to the left edge, and the right hole is aligned parallel to the right edge."
M58-走行馬達固定座牙片,3,"Flat rectangular plate configuration.
Rectangular metal bar structure.
L-shaped metal bracket design.
Uniform rectangular shape with consistent width.","One small circular hole near the left edge.
One small circular hole near the right edge.
Central circular hole on the flat side.
Small rectangular slot on the right edge.
Narrow rectangular slot near the bottom edge.","Slight protrusion along the top edge.
Small notch on the bottom edge.
Flat top and bottom surfaces with minimal protrusions.
Consistent width along the length of the bar.","Left hole aligned parallel to the top edge.
Right hole aligned parallel to the bottom edge.
Circular hole positioned towards the left end.
Rectangular slot aligned parallel to the right edge.
Small notch located near the bottom right corner."
M58-走行馬達固定座牙片,4,"Flat rectangular bar with a slight taper towards one end.
Uniform rectangular profile with straight edges.
Slightly rounded edges in some instances.","One small circular hole near one end.
Central circular hole with a diameter slightly less than half the width.
Narrow slot positioned parallel to the longer side of the rectangle.
Small rectangular slot on the opposite side of the circular hole.
Large circular hole on the right side.","Slight indentation along the top edge.
Small notch on the right side.
Raised edge along the bottom side.
Protruding tab on the top right corner.
Raised rectangular section on the right end.","Circular hole positioned towards the left end.
Slot aligned parallel to the longer side.
Small circular hole positioned towards the left end.
Larger circular hole aligned with the right edge.
Rectangular slot positioned adjacent to the left circular hole.
Circular hole centered along the length of the bar.
Slot located at a right angle to the circular hole.
Holes aligned along the central axis of the bar.
Symmetrical design with respect to the length of the bar."
M58-走行馬達固定座牙片,5,"Flat rectangular metal piece with slight taper.
L-shaped metal piece.
Rectangular metal plate.
Flat rectangular bar.
Elongated rectangular block.
Flat, elongated metal piece.
Flat rectangular plate.","Single circular hole near one end.
Large circular hole in the center.
Two small circular holes.
Small circular hole near the center.
Small circular hole on the left side.
Small circular hole near the corner.
Small circular hole near one end.
Small rectangular slot near the bottom edge.
Narrow slot along the top edge.
Small rectangular slot on the longer side.
Large oval hole positioned centrally.
Narrow slot on the right edge.
Small rectangular slot on the opposite side of the hole.
Small notch on the longer side.
Small slot on the left side.
Small circular hole on the right side.
Rectangular slot on the right side.
Small indentation on the longer side near the hole.","Flat surface with no raised features.
Slight elevation on one side.
Raised edges along the left side.
Two small protrusions on the left end.
Raised edges along the top and bottom.
Slight protrusion along the top edge.
Raised edge along the bottom side.
Flat top surface.
Slightly raised edge along the top.
Raised edges along the length.
Rounded corners at the junction of the L-shape.
Flat, elongated rectangular profile.
Small indentation on the longer side near the hole.
Slight protrusion along the top edge.
Raised edge on the bottom side.","Rectangular slot near the longer edge.
Consistent width along the length.
Circular hole towards the right side.
Rectangular slot adjacent to the circular hole.
Circular hole towards the right end.
Circular hole positioned towards the shorter end.
Rectangular slot aligned parallel to the longer side.
Left hole aligned horizontally with the right hole.
Circular hole positioned centrally on the flat surface.
Circular hole aligned centrally with the rectangular slot.
Elongated slot positioned parallel to the main body.
Circular hole positioned towards the left end.
Slot aligned parallel to the longer side of the rectangle.
Circular hole positioned close to the shorter side.
Rectangular slot aligned parallel to the longer edge.
Circular hole positioned close to the L-shaped corner.
Small circular hole located near the left end.
Larger circular hole centrally positioned on the component.
Small circular hole positioned close to the rectangular slot.
Rectangular slot aligned parallel to the longer edge.
Slot on the left side aligned parallel to the longer edge."
M58-走行馬達固定座牙片,6,"Flat, elongated rectangular metal piece.
L-shaped metal piece with a large central hole.
Rectangular metal plate with uniform thickness.","Single circular hole near one end.
Two small circular holes.
Large circular hole in the center.
Small rectangular slot on the side.
Slot aligned parallel to the longer side.","Slight protrusion along the top edge.
Raised edges along the sides.
Two small protrusions on the top side.
Protruding section at the corner.","Circular hole positioned near the wider end.
Rectangular slot adjacent to the circular hole.
Left hole aligned horizontally with the right hole.
Slot positioned parallel to the longer side.
Circular hole centrally located relative to the rectangular slot."
M58-走行馬達固定座牙片,7,"Flat rectangular metal piece with a slight taper towards one side.
L-shaped metal piece with a central circular hole.
Rectangular metal block with a uniform thickness throughout.
Flat, elongated rectangular piece with a slight incline on one side.","One large circular hole positioned centrally.
Two small circular holes near the left and right edges.
Small rectangular slot near the bottom edge.
Small slot positioned along the side.
Rectangular notch on one side.
Small circular indentation on the side.
Small circular hole positioned centrally on the side.
Small circular hole positioned centrally on the face.
Small circular hole positioned close to the central area.
Small circular hole on the side.
Small elongated slot on the left side.
Narrow slot along the bottom edge.
Rectangular slot near the top edge.
Triangular notch at one end.","Raised edges along the length.
Rounded corners at the ends.
Slight protrusion on the longer side.
Raised rectangular section at one end.
Protruding tab on the right side.
Raised edge along the longer side.
Raised edge on the left side.
Raised edge on the bottom side.
Raised edges along the top side.
Slight protrusion along the top edge.","Tapering side opposite the circular hole.
Circular hole aligned with the longer side.
Slot positioned parallel to the longer side.
Circular hole aligned with the shorter side.
Rectangular notch adjacent to the circular hole.
Slot located adjacent to the circular hole.
Left hole aligned horizontally with the right hole.
Slot aligned parallel to the longer edge.
Circular hole positioned slightly off-center towards the left.
Elongated slot aligned parallel to the bottom edge.
Slot on the left side aligned with the circular hole.
Rectangular slot positioned parallel to the main body.
Circular hole aligned with the central axis of the part."
M58-走行馬達固定座牙片,8,"L-shaped metal piece with a flat base.
Rectangular metal plate with a slight curve on one side.
Flat, elongated rectangular shape with a central circular hole.","One large circular hole in the center.
Small circular holes near the left and right sides.
Rectangular slot near the top edge.
Narrow elongated slot on the right side.
Small circular indentation on the side.","Protruding tab on the left side.
Raised edge along the bottom side.
Slightly raised edge along the top side.
Small notch on the left side.
Subtle protrusion on the left side.","Central circular hole aligned with the main body.
Rectangular slot aligned parallel to the longer side.
Small protrusion on the left edge.
Circular hole positioned centrally on the flat surface.
Rectangular slot aligned with the shorter side of the L-shape."
M58-走行馬達固定座牙片,9,"Rectangular metal piece with a slight taper towards one end.
L-shaped metal piece.
Flat, elongated rectangular shape.
Central circular hole.","One large circular hole in the center.
Two small circular holes near the base.
Small rectangular slot on the left side.
Narrow rectangular slot on the side.
Small slot near the top edge.
Rectangular slot on the longer side.
Small circular indentation on the right edge.
Small circular hole near the top edge.","Protruding edge along the longer side.
Raised edge along the top side.
Slight protrusion along the bottom edge.
Raised edge along the bottom side.
Beveled corner on the longer side.
Raised, angular protrusion at one end.","Central hole aligned with the tapered end.
Left hole aligned horizontally with the right hole.
Circular hole centrally aligned with the rectangular slot.
Rectangular slot positioned parallel to the longer side.
Slot positioned parallel to the shorter side.
Oval indentation positioned centrally on the flat surface.
Left hole aligned with the left edge.
Right hole aligned with the right edge."
M58-走行馬達固定座牙片,10,"Rectangular metal plate with a flat surface.
Uniform thickness throughout the component.
Smooth rectangular outline with straight and parallel edges.","Two small circular holes, one on the left side and one on the right side.
Holes are evenly spaced along the length of the plate.
Holes are aligned horizontally and parallel to the longer sides.","No raised edges or protrusions on the surface.
Flat surface with no raised edges or protrusions.","The left hole is aligned with the left edge.
The right hole is aligned with the right edge.
The holes are aligned parallel to the shorter side.
The holes are evenly spaced along the length of the component."
M58-走行馬達固定座牙片,11,"Flat rectangular metal plate.
Elongated rectangular bar.
Smooth rectangular outline with rounded corners.","One large circular hole near one end.
Two small circular holes aligned at the ends.
Central circular hole.
Small circular hole on the left side.
Small circular hole near the right edge.","Flat surfaces with no raised edges.
Slightly raised edges on the bar.
Rounded corners at the ends.
Consistent thickness from one end to the other.","Circular hole on the left aligned with the left edge.
Circular hole on the right aligned with the right edge.
Two circular holes positioned at opposite ends.
Holes symmetrically placed on the bar.
Bar's length significantly greater than its width."
M58-走行馬達固定座牙片,12,"Flat rectangular metal bar.
Uniform thickness throughout.
Smooth top surface.
Consistent width along length.","Two small circular holes, symmetrically placed on opposite sides.
Central elongated slot running along the length.
Holes aligned horizontally across the component.","Slight protrusion at each end.
Rounded corners on both ends.
Slightly raised edges.","Circular holes positioned near the ends of the bar.
Elongated slot aligned centrally with the holes.
Holes aligned horizontally with the bar's length.
Holes positioned symmetrically on the bar."
M58-走行馬達固定座牙片,13,"Flat rectangular bar with consistent width and thickness.
Smooth, elongated profile with a slight taper towards the ends.","Two small circular holes positioned symmetrically on the top surface.
Holes are evenly spaced along the length of the bar.
Holes are aligned parallel to the length of the bar.","Flat top and bottom surfaces with no raised edges.
Slight protrusion at both ends of the bar.","The two circular holes are equidistant from the center.
The holes are aligned horizontally across the component.
The left circular hole is positioned near the left end, and the right circular hole is aligned symmetrically with the left one."
M58-走行馬達固定座牙片,14,"Flat rectangular bar with consistent width and thickness.
Rectangular metal plate with a smooth, flat surface.","Two small circular holes positioned symmetrically on the top surface.
One small circular hole near the left edge.
One small circular hole near the right edge.
Central elongated slot.","Slight protrusion on the right side near the edge.
Slight elevation on the left side of the part.
Flat bottom surface with no additional protrusions.","Holes aligned parallel to the length of the bar.
Holes evenly spaced apart along the length.
Left hole aligned with the left edge.
Right hole aligned with the right edge.
Small protrusion near the right edge, close to the hole."
M58-走行馬達固定座牙片,15,"Flat rectangular bar with a central elongated slot.
Uniform width and straight parallel edges.
Consistent thickness throughout the length.","Two small circular holes positioned symmetrically on opposite ends.
Central elongated slot running parallel to the length of the bar.","Slight protrusion along the top edge.
Minor indentation along the bottom edge.
Flat surface with no raised edges.","Circular holes are aligned parallel to the length of the bar.
Central slot is aligned with the length of the bar.
Holes are symmetrically placed on opposite ends.
The bar's length is significantly greater than its width."
M58-走行馬達套管,1,"Cylindrical shape with a hollow interior.
Flat top surface.
Smooth outer surface.
L-shaped metal piece in some instances.","Large central circular hole.
Rectangular slots near the top and bottom edges.
Smaller circular holes near the base and top edges.
Central void running through the length.
Semi-circular cutout on one side.
Small slot near the top and bottom edges.","Flat protrusion on the top edge.
Raised rim around the circumference.
Raised edges around the central hole.
Slight indentation along the sides.
Raised sections along the circumference.
Flat protrusion on the left side.","Rectangular slot adjacent to the main circular opening.
Protruding section positioned directly above the central hole.
Slot aligned parallel to the base.
Central hole surrounded by a ring of smaller holes.
Slot positioned adjacent to the central hole.
Central hole aligned with the flat base at the bottom.
Slot positioned parallel to the central hole.
Rectangular slot positioned adjacent to the circular hole."
M58-走行馬達套管,2,"L-shaped metal piece with a cylindrical form.
Smooth, continuous outer surface with rounded edges.
Cylindrical tube with a hollow interior and a flat top surface.
Rectangular block with rounded edges and a central circular indentation.","Large central circular hole.
Series of evenly spaced notches along the circumference.
Small rectangular slot near the top edge.
Smaller circular hole near the base.
Single elongated slot near the right side.
Rectangular slot on the side.
Smaller circular hole near the top edge.
Large rectangular cutout on the top surface.
Smaller circular hole adjacent to the rectangular cutout.
Small slot near the bottom edge.","Flat protrusion on one side.
Raised edges along the sides.
Slight protrusion on the top edge.
Two small protrusions on the left side.
Raised rim around the opening.
Top protrusion is wider than the body.
Flat base supporting the roll.
Raised border around the perimeter.
Slightly raised edges on the sides of the cylinder.
Top protrusion is flat and extends outward.","Rectangular slot adjacent to the circular hole.
Smaller holes arranged symmetrically around the central hole.
Central hole aligned with the main axis of the cylinder.
Notches positioned at regular intervals around the cylinder.
Rectangular slot parallel to the base.
Circular opening aligned with the flat protrusion.
Smaller hole positioned parallel to the main opening.
Central hole aligned with the flat base.
Slot parallel to the cylindrical axis.
Rectangular slot positioned parallel to the bottom edge.
Rectangular cutout on the left side.
Smaller circular hole located near the right edge.
Central hole aligned with the rectangular slot.
Notch positioned adjacent to the rectangular slot.
Central hole runs through the length of the cylinder.
Rectangular slot aligned parallel to the cylinder's axis.
Flat base positioned perpendicular to the roll's axis.
Roll's length significantly greater than its diameter.
Central hole aligned with the main axis of the cylinder.
Smaller holes evenly distributed around the central opening."
M58-走行馬達套管,3,"Cylindrical shape with a hollow center.
Smooth outer surface.
L-shaped metal piece with a flat base.","Central circular hole.
Small rectangular slot near the top edge.
Rectangular cutout on one side.
Small circular indentation on the side.
Narrow rectangular groove near the base.
Semi-circular cutout on one end.
Smaller circular cutout near the top edge.
Rectangular slot near the top edge.
Rectangular slot near the bottom edge.
Small slot near the side.","Raised rim along the top edge.
Two small protrusions on the side.
Flat protrusion on the top edge.
Slight indentation along the sides.
Raised edges along the left and right sides.
Protruding tab at the top.
Rounded protrusions on the top surface.
Protruding tab on the top right.
Protruding tab on the horizontal side.
Raised edge along the vertical side.","Central hole aligned with the main body.
Slot positioned parallel to the base.
Rectangular slot adjacent to the central hole.
Slot positioned parallel to the circular opening.
Rectangular slot positioned near the bottom edge.
Semi-circular cutout aligned with the rectangular slot.
Smaller circular cutout aligned parallel to the main opening.
Rectangular slot positioned above the circular hole.
Cylindrical protrusion aligned with the flat surface.
Central hole aligned with the base."
M58-走行馬達套管,4,"Cylindrical ring with a central void.
Smooth, continuous surface.
Hollow cylindrical shape.
Central circular opening.","Large central circular hole.
Small rectangular slots near the edges.
Small circular cutouts near the top and bottom edges.
Narrow rectangular slot on one side.","Raised rim along the circumference.
Slight protrusion along the top perimeter.
Protruding tab on the right side.
Small protruding tab on one side.","Central hole aligned with the main axis.
Rectangular slot parallel to the circular hole.
Circular cutouts evenly spaced around the perimeter.
Protruding tab adjacent to the indentation.
Rectangular slot aligned parallel to the cylinder's axis."
M58-走行馬達套管,5,"Rectangular base with rounded edges.
Cylindrical shape with a flat top.
L-shaped metal piece.
Rectangular shape with rounded corners.
Smooth, flat surface.","One large circular hole in the center.
Small rectangular slot near the bottom edge.
Semi-circular cutout on one side.
Narrow elongated slot on the right side.
Small rectangular protrusion on the top edge.
Central circular hole with a diameter spanning most of the width.
Rectangular slot near the top edge.
Smaller circular hole adjacent to the main hole.
Semi-circular notch on the side.
Small notch on the top side.","Flat protrusion on the upper section.
Small notch on the right side.
Protruding tab at the upper left corner.
Raised rectangular section on the top.
Two small protrusions on the left side.
Raised edge along the top perimeter.
Raised edges along the bottom.
Raised edge along the left side.
Protruding tab on the right side.
Raised rim along the top edge.","Circular hole centrally aligned with the rectangular slot.
Protruding tab positioned directly above the central hole.
Raised edge runs along the top and bottom.
Protrusions positioned symmetrically on the left side.
Rectangular protrusion aligned parallel to the main body.
Central hole positioned centrally on the cylindrical surface.
Rectangular protrusion positioned centrally on the top edge.
Circular hole aligned with the central axis of the cylindrical shape.
Rectangular slot positioned parallel to the L-shape.
Indentation positioned adjacent to the protruding tab."
M58-走行馬達套管,6,"L-shaped metal piece with a large central circular hole.
Cylindrical ring with a hollow center.
Rectangular base with rounded corners and a central circular opening.","Large central circular hole.
Rectangular slots near the top and bottom edges.
Semi-circular cutouts on one side.
Smaller circular holes adjacent to the main hole.
Small slot positioned on the right side.","Raised edges along the sides.
Flat protrusion on the left side.
Notch on the shorter arm of the L-shape.
Raised edge along the inner circumference.
Slight protrusion along the left side.","Rectangular slot adjacent to the circular hole.
Semi-circular cutout on the opposite side of the rectangular slot.
Smaller holes arranged around the central opening.
Rectangular slot positioned near the top edge.
Protruding section aligned parallel to the circular edge."
M58-走行馬達套管,7,"Circular ring with a central void.
Cylindrical metal tube.
Circular disc with a central void.","Large central circular opening.
Small notch on the top edge.
Small notch on the right side.
Small notch on the left side.
Smaller circular cutout near the top edge.
Smaller circular cutout near the bottom edge.
Rectangular slot on the side.
Rectangular slot near the bottom edge.
Small triangular cutout near the top.","Raised circular rim around the perimeter.
Smooth circular perimeter.
Smooth outer edge.
Raised edge along the circumference.","Central hole is perfectly circular within the ring.
Notch on the top edge aligns with the circular shape.
Notch on the right side aligns with the circular opening.
Smaller circular cutout is positioned adjacent to the main hole.
Rectangular slot is positioned adjacent to the circular hole.
Small notch is positioned symmetrically on the top.
Small notches are positioned opposite each other.
Central hole is perfectly aligned with the ring's center."
M58-走行馬達套管,8,"L-shaped metal piece with a central circular hole.
Cylindrical metal ring with a hollow center.
Circular ring with a uniform circular outline and central void.","Large central circular hole.
Rectangular slot near the bottom edge.
Small circular hole adjacent to the slot.
Semi-circular indentation on one side.
Small notch cut out on the right side.
Small oval slot adjacent to the main hole.
Small rectangular cutout near the edge.
Small notch on the left side of the ring.
Small notch on the top left corner.
Smaller circular cutout near the top edge.","Raised edge along the inner curve.
Flat protrusion on the right side.
Raised edge along the outer circumference.
Protruding section on the right side.
Raised edge along the sides.
Flat protrusion on the left side.
Circular protrusion on one side.
Raised edge along the bottom side.","Circular hole centrally aligned with the ring.
Rectangular slot positioned parallel to the L-shape's corner.
Notch on the right side adjacent to the central hole.
Notch positioned on the left side of the circular ring.
Rectangular slot positioned above the central hole.
Semi-circular indentation aligned with the L-shape.
Small notch positioned asymmetrically on the right.
Semi-circular cutout aligned with the flat protrusion.
Central hole surrounded by a raised edge."
M58-走行馬達套管,9,"Cylindrical tube with a hollow interior.
L-shaped metal piece with a central circular hole.
Component features a consistent diameter throughout its length.","Large central circular hole.
Smaller circular hole near the top edge.
Rectangular slot near the top edge.
Rectangular slot near the bottom edge.
Rectangular slot on the top side.","Flat protrusion on the right side.
Raised edge along the bottom side.
Raised rim around the central hole.
Protruding lip along the top edge.
Smooth outer rim.","Central circular hole aligned with the main axis of the cylinder.
Rectangular slot positioned near the top edge.
Smaller hole positioned parallel to the central opening.
Rectangular slot positioned adjacent to the central hole.
Flat surface perpendicular to the cylindrical body."
M58-走行馬達套管,10,"Cylindrical tube with a hollow interior.
L-shaped metal piece with a central circular hole.","Large central circular hole.
Smaller circular holes near the base and side.
Rectangular slots near the top edge and side.
Semi-circular cutouts on the side.","Raised edges along the circumference.
Flat top surface and flat base.
Raised rim around the circular opening.
Two protruding tabs on the longer side.","Rectangular slot adjacent to the central hole.
Semi-circular cutout positioned above the base.
Protruding section on the side opposite the slot.
Smaller holes arranged around the central opening."
M58-走行馬達套管,11,"Cylindrical tube with a hollow center.
Flat top surface.
Consistent diameter throughout the length.","Large central circular hole.
Rectangular slot on the side.
Smaller circular hole near the base or top edge.
Semi-circular cutout on one side.","Raised rim along the circumference.
Flat protrusion on the top edge.
Protruding lip on the top edge.
Raised edge along the bottom.","Central hole aligned with the main axis.
Rectangular slot aligned parallel to the central axis.
Smaller holes arranged symmetrically around the central opening.
Rectangular slot positioned adjacent to the central hole.
Protruding lip positioned at the top of the cylindrical ring."
M58-走行馬達套管,12,"Cylindrical tube with a hollow interior.
L-shaped metal piece with a central circular hole.","Large central circular hole.
Rectangular slots near the bottom edge.
Semi-circular cutouts on one side.
Small circular holes near the edge and adjacent to slots.","Flat base at the bottom.
Raised rim along the circumference.
Flat protrusions on the top side and one end.
Slight indentation along the edge and circumference.","Circular opening aligned with the flat base.
Rectangular slot positioned adjacent to the circular opening.
Semi-circular cutout located on the opposite side of the rectangular slot.
Rectangular slot aligned parallel to the central axis and circular hole."
M58-走行馬達套管,13,"Cylindrical tube with a hollow interior.
L-shaped metal piece with a large central circular hole.
Cylindrical ring with a central circular opening.","Large circular opening at one end.
Smaller circular hole near the base or top edge.
Rectangular slot on the side or near the top edge.
Central circular opening or hole.
Slot running along the length of the cylinder.","Raised edges along the circumference.
Slight inward curve on the top edge.
Flat base at the bottom or flat end cap.
Cylindrical protrusion on one side.
Protruding tab on the horizontal side.","Circular opening aligned with the flat base or cylindrical axis.
Rectangular slot positioned adjacent to the circular opening or central hole.
Raised edges evenly distributed around the circumference.
Smaller holes arranged around the central opening.
Rectangular slot positioned above the central hole or parallel to the circular opening."
M58-走行馬達套管,14,"L-shaped metal piece with a large circular hole in the center.
Cylindrical tube with a hollow interior and a flat top surface.
Rectangular block with rounded edges and a central circular indentation.","One large circular hole located centrally.
Multiple small rectangular slots near the edges.
Semi-circular indentation on one side.
Small circular hole near the top edge.
Rectangular slot near the top edge.
Small slot near the bottom edge.
Central circular opening.
Large rectangular cutout on one side.
Single elongated slot on the side.","Raised edges along the sides.
Two parallel protrusions on the flat surface.
Slight indentation along the circumference.
Raised edges around the central hole.
Protruding tab on the upper side.
Flat protrusion along the top edge.
Notch on the side near the bottom.
Top side features a protruding rectangular section.","Rectangular slot positioned above the central hole.
Smaller circular cutout aligned with the main circular opening.
Rectangular slot positioned adjacent to the circular hole.
Central hole surrounded by four smaller holes.
Rectangular slot positioned parallel to the central hole.
Notch positioned adjacent to the smaller circular hole.
Raised rim surrounds the entire circular opening."
M58-走行馬達套管,15,Cylindrical tube with a hollow interior.,"One large circular opening centrally aligned.
A smaller circular cutout near the top edge.","Smoothly rounded edges.
A flat protruding section on one side, perpendicular to the main body.",The smaller cutout is positioned above the main opening.
M58-走行驅動軸心,1,"Rectangular base with rounded corners.
Flat rectangular plate.
Uniform elongated shape.
Central circular hole.","Central circular hole.
Large oval opening near the bottom.
Small circular indentation near the middle.
Series of evenly spaced holes along the top edge.
Narrow rectangular slot along one side.
Two parallel slots on the top.
Small slot near the bottom edge.
Large rectangular cutout on one side.
Small triangular notch on the right edge.
Semi-circular cutout near the bottom left corner.","Raised ridge along the bottom edge.
Raised ridge along the length of the rod.
Raised ridge running parallel to the top edge.
Raised border along the perimeter.
Flat protrusion on one end.
Two protruding tabs on the left side.
Series of evenly spaced notches along the bottom edge.","Central hole flanked by two smaller holes on either side.
Rectangular slot positioned adjacent to the central circular hole.
U-shaped contour with a flat bottom.
Slots positioned symmetrically on the upper half.
Central hole surrounded by four smaller circular holes.
Rectangular slot positioned above the central oval opening.
Protrusion positioned opposite the rectangular slot."
M58-走行驅動軸心,2,"Flat rectangular plate with rounded corners.
Central circular hole.
Long horizontal slot in the middle.
Rectangular base with consistent width.","Central circular hole.
Long horizontal slot in the middle.
Series of evenly spaced holes along the perimeter.
Large oval opening near the bottom.
Small triangular notch on the right edge.
Two parallel slots on the top surface.
Narrow slot on the left side.","Raised ridge along the bottom edge.
Protruding tabs on the left side.
Raised border along the perimeter.
Semi-circular notch near the bottom left corner.
U-shaped notch at the top.","Central hole flanked by two smaller holes on either side.
Slot positioned directly above the central hole.
Rectangular slot positioned above the central oval opening.
Protruding lip on the left side near the top.
Two smaller slots positioned symmetrically on either side of the central hole."
M58-走行驅動軸心,3,"Rectangular base with rounded corners.
Flat rectangular plate.
Straight cylindrical rod.
Uniform elongated shape.
Flat rectangular bar.","Central circular hole.
Long horizontal slot in the middle.
Large oval opening near the bottom.
Small triangular notch on the right edge.
Two parallel slots on the top.
Narrow slot on the left side.
Large rectangular cutout on one side.
Series of evenly spaced holes along the top edge.
Small circular hole near the bottom.
Narrow vertical slot near the left edge.
Rectangular cutout on the right side.
Small circular hole near the left edge.
Larger rectangular slot positioned centrally.
Narrow rectangular slot along one side.
Central groove along its length.
Flat protrusion on one end.","Raised ridge along the bottom edge.
Two protruding tabs on the left side.
Raised edges along the left and right sides.
Small protrusions on the bottom corners.
Raised ridge along the top border.
Raised border along the perimeter.
Two small protrusions on the left side.
Protruding edge along its length.
Consistent diameter throughout its length.
Slight curvature at one end.
Central groove along its length.","Central hole flanked by two smaller holes on either side.
Rectangular slot positioned above the central oval opening.
Rectangular slot positioned parallel to the longer side of the component.
Central hole surrounded by four smaller holes arranged symmetrically.
Rectangular slot positioned centrally on the component.
Several small holes evenly spaced along the bottom edge.
Central hole aligned with the rod's axis.
Rectangular slot positioned parallel to the rod's length.
Slot positioned centrally on the bar.
Bar's length significantly greater than its width.
Central hole aligned with the rectangular slot.
Protrusion positioned opposite the rectangular slot."
M58-走行驅動軸心,4,"Flat rectangular plate with rounded corners.
Long horizontal slot in the middle.
Central circular hole.
Uniform elongated shape.","One large central circular hole.
Long horizontal slot in the middle.
Series of evenly spaced small holes along the edges.
Narrow rectangular slot along one side.","Raised ridge along the bottom edge.
Protruding tabs on the top right corner.
Slight bulge in the middle section.
Raised border along the perimeter.","Central circular hole aligned with the rod's longitudinal axis.
Horizontal slot positioned centrally along the bar.
Rectangular slot positioned parallel to the rod's length.
Small holes arranged symmetrically around the central slot."
M58-走行驅動軸心,5,"Rectangular base with rounded corners.
Central circular hole.
Long horizontal slot in the middle.
Flat rectangular plate configuration.","One large oval opening near the bottom.
Small circular hole on the right edge.
Series of evenly spaced holes along the top.
Single elongated rectangular hole near the center.
Narrow vertical slot on the left side.
Small triangular notch on the right edge.
Large rectangular cutout on one side.
Small slot near the bottom edge.
Wide horizontal slot spanning its length.","Raised ridge along the bottom edge.
Protruding tab on the left side.
Raised rectangular section on the left side.
Slight taper towards one end.
Two protruding tabs on the left side.
Two small protrusions on the bottom corners.
Raised edge along the top border.
Slight protrusion on the right side.
Raised border along the perimeter.","Central hole surrounded by four smaller holes.
Slot positioned directly above the central hole.
Slot positioned centrally along the length of the bar.
Rectangular slot positioned centrally on the component.
Central hole flanked by two smaller holes on either side.
Rectangular slot positioned above the central oval opening.
Small circular hole on the right aligned with the slot on the left.
Raised edges provide a defined boundary for the flat surface.
Rectangular slot aligned parallel to the longer side.
Central hole surrounded by four smaller holes arranged symmetrically."
M58-走行驅動軸心,6,"Flat rectangular plate with a central elongated slot.
L-shaped metal bracket with a large central circular hole.
Straight cylindrical rod with a consistent diameter.
Flat rectangular bar with a uniform width.","One large circular hole near one end.
Series of evenly spaced circular holes along one side.
Semi-circular indentation on the right edge.
Small circular hole near the left edge.
Narrow vertical slot on the left side.
Small circular hole on the right edge.
Large rectangular cutout on the right side.
Wide horizontal slot spanning the length.
Single elongated rectangular hole near the center.
Small slot near the bottom edge.","Raised edges along the top and bottom borders.
Two protruding tabs on either side of the rectangular slot.
Two small protrusions on the left side.
Slight protrusion along the top edge.
Raised edges on both the top and bottom sides.
Smooth cylindrical protrusion on one end.
Two parallel protrusions on the bottom edge.
Two protruding tabs on opposite ends.
Raised edges along the sides.","Circular hole aligned centrally with the horizontal slot.
Smaller holes arranged symmetrically around the central circular hole.
Vertical slot located adjacent to the circular hole.
Rectangular slot positioned centrally on the component.
Small holes evenly spaced along the bottom edge.
Central hole surrounded by four smaller holes arranged symmetrically.
Rectangular slot positioned parallel to the longer side of the component.
Slot positioned centrally along the rod's length.
Rectangular cutout positioned parallel to the elongated slot.
Circular indentation located at the midpoint of one side."
