class_name,batch_idx,global_shape,holes_slots,protrusions,relative_positions
M58-調整螺絲固定塊,16,"Rectangular shape with rounded edges.
Central circular hole.
Flat surface with no protrusions.","One large circular hole near the top.
Medium-sized circular hole in the middle.
Smallest circular hole at the bottom.
Small circular hole near the bottom edge.
Small circular hole near the top right corner.
Small circular hole near the bottom right corner.
Small slot on the left side.","Smoothly rounded edges.
Smooth edge along the top side.
Smooth outer perimeter.
Flat bottom surface.","Largest hole aligned with the top edge.
Smallest hole aligned with the bottom edge.
Central circular hole within the rectangular shape.
Small holes evenly spaced around the central hole.
Larger hole situated above the smaller one.
Central hole surrounded by a flat area."
M58-調整螺絲固定塊,17,"Rectangular block with rounded edges.
Hexagonal and pentagonal shapes with flat bases.
Central circular hole alignment.
Symmetrical design with a flat base.","Medium-sized circular hole near the top.
Small circular hole in the middle.
Large circular hole at the bottom.
Central circular hole.
Small circular indentation in the middle.
Circular hole on the left side.
Smaller circular hole near the top right corner.
Circular hole positioned at the bottom right side.","Slightly raised edges.
Smooth outer contour without raised edges.
Flat protrusion along the bottom edge.
Smooth edge along the sides.
Uniform width along the sides.","Three circular holes evenly spaced along the length.
Largest hole at the bottom, smallest near the top.
Central circular feature on the rectangular block.
Circular hole positioned centrally.
Central hole aligned vertically with the smaller hole below it.
Larger hole at the bottom opposite the top hole.
Smaller hole located below the larger circular hole.
Two circular holes aligned vertically.
Central hole aligned with the geometric center.
Base wider compared to the top edges."
M58-調整螺絲固定塊,18,"Rectangular block with a flat top and bottom.
Central circular hole.
Hexagonal or pentagonal base with a flat top surface.
Uniform thickness throughout the component.","Large central circular hole.
Small circular indentation near the bottom center.
Single circular hole positioned centrally.
Rectangular slot on the side near the bottom.","Slightly raised edges.
Smooth edges without any protrusions.
Flat top and bottom surfaces.","Central hole positioned directly in the middle.
Base wider than the top edges.
Rectangular slot located on the side near the bottom.
Two smaller holes vertically aligned on the left edge."
M58-調整螺絲固定塊,19,"Rectangular base with flat top.
Central circular hole.
Pentagonal base with flat top.
Rectangular base with triangular extension.
Rectangular base with slanted top edge.
Rectangular base with rounded edges.
Pentagonal shape with flat base.
Rectangular base with three circular holes.","Central circular hole.
Small circular indentation in the middle.
Small circular indentation near the bottom edge.
Rectangular cutout near the bottom edge.
Small notch on the upper left side.
Small circular indentation near the top left.
Small circular indentation at the bottom left.
Wide base for stability.","Flat top and bottom surfaces.
Rectangular main body.
Flat rectangular profile.
Slightly raised edges.
Slightly raised central area.
Smoothly rounded edges.
Straight and parallel sides.
Flat protrusion on the top right corner.","Central hole aligned with the base.
Triangular section connected to the rectangular base.
Notch positioned adjacent to the slanted edge.
Large circular hole centrally aligned with smaller holes.
Smaller holes symmetrically arranged around the central hole.
Central hole aligned with the geometric center.
Base positioned directly beneath the central hole."
M58-調整螺絲固定塊,20,"Rectangular block shape with a flat top.
Central circular hole.
Hexagonal base in some instances.
Rectangular base with a protruding top section.
Rectangular base with a protruding triangular section.
Rectangular base with rounded edges.","One large central circular hole.
Small circular indentation in the middle.
Small circular hole at the bottom.
Small circular indentation near the top edge.
Small circular indentation near the bottom center.
Small circular feature on the side.
Small circular hole on the right side.
Small circular hole on the bottom side.
Small notch on the bottom edge.
Small notch on the right side.","Flat top and flat bottom.
Raised edge along the front side.
Raised triangular section on one side.
Triangular protrusion at the top corner.
Smooth edge along the left side.","Central circular hole positioned in the middle of the rectangular body.
Small circular hole located at the lower section of the front face.
Notch positioned opposite the central hole.
Notch positioned slightly off-center towards the right.
Triangular section located at the top left corner.
Central hole positioned symmetrically on the face.
Side holes evenly spaced from the central hole."
M58-調整螺絲固定塊,21,"Pentagonal shape with flat top and sides.
Rectangular base with a protruding triangular section.
Hexagonal base.
L-shaped metal piece.","Central circular hole.
Central oval-shaped hole.
Small circular indentation near the center.
Rectangular slot near the bottom edge.
Small circular hole near the top edge.
Small circular hole near the bottom edge.
Narrow slot on the left side.","Triangular protrusion on one side.
Raised edge along the bottom side.
Raised edge along the top border.
Triangular protrusion at the top corner.","Central hole is positioned symmetrically within the pentagon.
Triangular protrusion is positioned on the left side.
Raised edge is on the right side of the component.
Triangular section is located at the top left corner."
M58-調整螺絲固定塊,22,"Rectangular base with rounded edges.
Three-dimensional L-shaped form.
Central circular hole.
Rectangular base with a protruding top section.
Large oval hole in the center.
Rectangular block shape.
Large circular hole near the top.","Large central circular opening.
Small circular hole on the left side.
Small circular hole near the bottom edge.
Rectangular slot on the left edge.
Small oval indentation near the middle.
Small circular hole near the bottom left corner.
Small circular hole near the bottom center.
Rectangular indentation on one side.
Small oval slot near the left edge.
Vertical slot on the left side.
Small circular hole on the left side near the corner.
Small circular hole near the bottom left.
Small circular hole near the bottom.
Small circular indentation in the middle.
Small circular hole on the left side.
Small circular hole near the bottom.
Small circular hole near the bottom left.
Small circular hole near the bottom center.
Small circular hole near the bottom left corner.
Small circular hole near the bottom center.","Protruding section at the top corner.
Slight indentation along the bottom edge.
Raised edge along the bottom side.
Flat upper extension.
Smooth transition between the base and the protruding section.
Smooth transition between the base and the slanted top.
Large circular hole aligned vertically on the front face.
Medium-sized hole centered on the front face.","Central hole positioned in the middle of the component.
Smaller holes aligned vertically on the left side.
Circular hole centrally aligned with the L-shape.
Notch positioned adjacent to the central hole.
Central oval hole positioned slightly off-center towards the top.
Small circular hole located near the bottom left corner.
Circular hole centrally aligned with the trapezoidal shape.
Indentation positioned directly below the elevated top edge.
Rectangular section connected to a smaller rectangular section.
Circular hole centrally aligned with the rectangular body.
Circular hole centrally located with a slot on the side.
Rectangular slot positioned adjacent to the circular hole.
Central hole surrounded by two smaller holes on the sides.
Rectangular slot positioned adjacent to the central hole.
Smaller circular hole positioned below the central oval hole.
Rectangular slot aligned parallel to the base's longer side.
Large oval hole positioned centrally on the front face.
Smaller circular hole located near the bottom left corner.
Small circular hole located at the bottom center.
Holes evenly spaced along the vertical axis of the component."
M58-調整螺絲固定塊,23,"Rectangular base with a curved top edge.
Central circular hole.
Rectangular shape with a cut corner.","Large circular hole in the center.
Smaller circular hole near the top right corner.
Rectangular slot on the right side.","Protruding edge on the left side.
Indentation along the bottom edge.","Large circular hole is centrally aligned with the rectangular slot.
Smaller hole is positioned adjacent to the rectangular slot.
Circular hole is centrally located on the rectangular component."
M58-走行從動輪固定座,1,"L-shaped metal bracket configuration.
Rectangular metal plate with central features.","One large circular hole in the center.
Multiple small circular holes distributed across the surface.
Central rectangular cutout.
Rectangular slots near the edges and bottom.
Small circular holes near the top right corner.
Small rectangular slot near the upper edge.
Square cutout adjacent to the circular knob.
Small triangular cutout near the bottom right corner.","Raised edges along the top and bottom sides.
Protruding tab on the right side.
Raised edges along the sides.
Small notches along the bottom edge.
Raised edge along the left side.
Raised edge along the top border.
Raised edges along the inner corners.
Protruding lip along the bottom side.","Several smaller holes arranged around the central rectangular cutout.
Rectangular slot positioned adjacent to the circular hole.
Rectangular slot aligned parallel to the longer side.
Smaller hole positioned near the central cutout.
Rectangular slot positioned parallel to the L-shaped corner.
Small circular hole near the bottom left.
Medium-sized circular hole near the bottom right.
Small circular hole positioned near the top right."
M58-走行從動輪固定座,2,"L-shaped metal bracket configuration.
Rectangular base with a flat top surface.
Central large circular hole.
Series of evenly spaced circular holes along one side.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Central rectangular cutout with rounded corners.
Rectangular slot near the edge.
Small elongated slot on the right side.
Smaller circular hole adjacent to the large one.
Smaller circular hole near the bottom edge.
Small circular hole positioned near the right side.","Raised edges along the sides.
Flat protrusion on the top left corner.
Circular protrusion on the bottom right side.
Protruding tab on the top right corner.
Protruding tab on one corner.","Rectangular slot positioned near the top edge.
Smaller holes arranged around the central opening.
Rectangular slot positioned adjacent to the central cutout.
Smaller holes located around the perimeter of the L-shape.
Large circular hole positioned diagonally opposite to the smaller holes.
Rectangular slot positioned adjacent to the large circular hole.
Central slot aligned with the L-shaped bend.
Smaller holes positioned symmetrically around the main slot.
Large circular hole positioned slightly off-center towards the left.
Smaller holes arranged in a diagonal line from the bottom left to the center."
M58-走行從動輪固定座,3,"L-shaped metal bracket.
Rectangular base with a flat top surface.
Rectangular shape with rounded edges.
Rectangular shape with a protruding top section.","Large circular hole in the center.
Large circular hole on the left side.
Large circular hole on the right side.
Small circular holes distributed across the surface.
Series of evenly spaced small holes along one side.
Rectangular slot near the bottom edge.
Semi-circular slot on the left side.
Central square cutout with rounded corners.
Rectangular slot at the bottom front.","Raised edges along the vertical side.
Raised edge along the left side.
Raised edge along the right side.
Raised edges along the sides.
Protruding tab on the upper right corner.
Protruding tab on one of the longer sides.
Raised border along the top edge.","Large circular hole positioned below smaller holes on the left.
Smaller holes arranged in a diagonal pattern from the top left to the bottom right.
Rectangular slot positioned adjacent to the central hole.
Large circular hole positioned on the left side of the rectangular base.
Rectangular slot positioned at the bottom front of the component.
Large circular hole positioned centrally on the lower half.
Large circular hole positioned to the right of the semi-circular slot.
Smaller hole located below the large circular hole."
M58-走行從動輪固定座,4,"L-shaped metal bracket configuration.
Rectangular base with a flat top surface.
Rectangular shape with rounded edges.
Rectangular block with a cylindrical protrusion on one side.
Flat, elongated shape.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Small circular hole near the top left corner.
Rectangular slot near the top edge.
Small circular indentation near the bottom right.
Semi-circular cutout on the front face.
Small circular hole on the upper right side.
Small circular hole on the left side.
Small circular hole near the bottom right corner.
Small circular hole near the bottom left corner.
Single cylindrical hole on the left end.
Small rectangular slot near the bottom edge.
Several smaller holes aligned vertically on the front side.
Smaller circular hole positioned centrally on the lower side.
Circular hole near the bottom left edge.
Small semi-circular cutout on the side.
Long horizontal slot on the side panel.
Smaller circular hole positioned above the larger one.","Small circular protrusion on the left side.
Protruding tab on the front side.
Protruding tab on the upper section.
Raised edges along the sides of the bracket.
Raised edges along the vertical side.
Protruding lip along the bottom edge.
Raised edge along the right side.
Raised edge along the bottom side.
Raised cylindrical feature on the left side.
Raised edge along the sides.","Several smaller holes arranged around the central opening.
Holes symmetrically positioned relative to the L-shape.
Rectangular slot positioned adjacent to the semi-circular cutout.
Rectangular slot positioned above the central circular hole.
Smaller holes arranged in a diagonal pattern from the bottom left to the top right.
Central hole positioned slightly off-center towards the right.
Semi-circular indentation on the top surface.
Larger hole centrally located, surrounded by smaller holes.
Smaller holes arranged in a scattered pattern around the larger central hole.
Cylindrical hole aligned with the left edge.
Rectangular slot positioned parallel to the longer side.
Large circular hole positioned centrally on the lower half.
Smaller holes arranged in a diagonal pattern near the bottom edge.
Rectangular slot aligned parallel to the L-shaped bend."
M58-走行從動輪固定座,5,"L-shaped metal bracket configuration.
Rectangular base with a protruding top section.
Large central circular hole.","One large circular hole near the top.
Multiple small circular holes distributed along the sides.
Rectangular slot near the bottom edge.
Central rectangular cutout.
Small rectangular cutout near the top right corner.","Raised edges along the sides.
Protruding tab on the left side.
Slight protrusion along the bottom edge.
Protruding section at the bottom right.","Rectangular slot positioned adjacent to the circular hole.
Smaller holes arranged symmetrically around the central opening.
Rectangular slot aligned parallel to the longer side of the L-shape.
Protruding section aligned parallel to the base."
M58-走行從動輪固定座,6,"L-shaped metal bracket configuration.
Rectangular shape with rounded corners.
Central circular hole feature.","One large circular hole in the center.
Small circular holes distributed across the surface.
Rectangular slots near edges and corners.
Semi-circular cutouts on sides.","Raised edges along the sides.
Protruding tab on the top right corner.
Cylindrical protrusion on the left side.
Small circular protrusion near the bottom right corner.","Smaller holes arranged symmetrically around the central hole.
Rectangular slot positioned adjacent to the circular hole.
Rectangular slot aligned parallel to the longer side.
Small circular protrusion near the bottom right hole."
M58-走行從動輪固定座,7,"L-shaped metal bracket configuration.
Rectangular base with rounded edges.
Main body features a large circular hole in the center.
Features a large triangular cutout on one side.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Rectangular slot near the bottom edge.
Small circular hole on the left side.
Central triangular indentation.
Narrow elongated slot along the bottom edge.
Small rectangular slot on the left edge.","Cylindrical protrusion on one side.
Raised edges along the top side.
Protruding tab at the bottom right corner.
Raised edges along the longer sides.
Protruding tab on the left edge.","Several smaller holes arranged around the central opening.
Rectangular slot positioned adjacent to the semi-circular indentation.
Triangular cutout positioned on the upper right side.
Small circular hole near the top left adjacent to the narrow slot.
Cylindrical protrusion positioned on the left side.
Rectangular slot aligned parallel to the bottom edge.
Larger circular hole positioned centrally below the smaller holes."
M58-走行從動輪固定座,8,"L-shaped metal bracket configuration.
Rectangular base with a flat top surface.
Large circular hole in the center.
Series of evenly spaced holes along one side.","One large circular hole located centrally.
Multiple small circular holes distributed along the edges.
Rectangular slot near the top edge.
Rectangular slot on the bottom edge.
Small rectangular slot near the edge.
Central square cutout.
Small circular hole near the top left corner.
Small circular hole near the top right corner.
Small circular hole near the bottom left corner.
Small circular hole near the bottom right corner.","Protruding tab on the right side.
Protruding tab on the lower right side.
Raised edges along the sides.
Cylindrical protrusion extending from the left side.
Slight protrusion along the bottom edge.","Large circular hole positioned on the left side.
Rectangular slot positioned adjacent to the central hole.
Small circular hole in the upper right section aligned diagonally with the larger hole in the lower left section.
Several smaller holes arranged symmetrically on the front face.
Rectangular slot positioned above the central circular hole.
Rectangular slot aligned parallel to the longer side of the L-shape."
M58-走行從動輪固定座,9,"Rectangular base with a flat top surface.
L-shaped metal bracket configuration.
Central large circular hole.
Large rectangular cutout in the center.
Protruding cylindrical element on one side.","Multiple small circular holes distributed across the surface.
Large circular hole located near the bottom right corner.
Rectangular slot on the lower left side.
Small circular hole near the top right corner.
Narrow elongated slot on the right side.
Rectangular slot near the edge.
Small circular hole near the bottom left edge.
Rectangular slot near the bottom left corner.
Small circular hole near the bottom right corner.
Rectangular slot positioned near the bottom edge.","Raised edges along the sides.
Protruding tab on the longer side.
Cylindrical protrusion extending from the left edge.
Raised edge along the bottom side.
Protruding tab on one side.
Protruding tab on the bottom right.
Flat top surface with a slight overhang.","Large circular hole positioned adjacent to the rectangular slot.
Smaller holes evenly spaced around the central area.
Rectangular cutout aligned centrally on the plate.
Small circular hole adjacent to the elongated slot.
Large circular hole positioned centrally on the lower half.
Smaller holes arranged in a diagonal pattern near the bottom edge.
Rectangular slot positioned adjacent to the circular hole.
Cylindrical protrusion aligned parallel to the longer side of the rectangle.
Central circular hole surrounded by smaller circular holes.
Rectangular slot aligned horizontally near the bottom edge."
M58-走行從動輪固定座,10,"L-shaped metal bracket configuration.
Rectangular base with a flat top surface.
Cylindrical protrusion on the left side.
Rectangular shape with rounded corners.","Large circular hole in the center.
Multiple small circular holes distributed across the surface.
Rectangular slot near the top and bottom edges.
Semi-circular indentation on one side.
Small circular holes near the bottom left and right corners.","Raised edges along the sides and bottom.
Protruding tab on the upper side and lower right corner.
Protruding cylindrical section on the right side.
Flat top surface with no additional features.","Large circular hole surrounded by smaller circular holes.
Rectangular slot positioned adjacent to the large circular hole.
Cylindrical protrusion located on the left side near the base.
Smaller holes arranged around the central opening.
Protruding tab located on the left side of the rectangular base."
M58-走行從動輪固定座,11,"L-shaped metal bracket configuration.
Rectangular base with a protruding cylindrical element on one side.
Large rectangular slot near the edge.
Large rectangular cutout on the left side.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Rectangular slot near the bottom left corner.
Small circular hole near the top left corner.
Rectangular slot positioned near the bottom edge.
Small circular hole near the bottom right corner.
Small circular hole near the top right edge.","Cylindrical protrusion extending from the right side.
Raised edges along the sides.
Protruding cylindrical section on the left side.
Raised edge along the right side.
Raised edge along the bottom edge of the component.","Several smaller holes are arranged around the central opening.
The rectangular slot is aligned parallel to the longer side of the L-shape.
The rectangular cutout is aligned with the left edge of the component.
The cylindrical protrusion is aligned parallel to the rectangular shape.
The large circular hole is positioned adjacent to the protruding section."
M58-走行從動輪固定座,12,"L-shaped metal bracket configuration.
Rectangular base with cylindrical protrusion.
Flat top surface with multiple circular holes.
Large rectangular cutout in the center.
Rectangular box-like structure with rounded corners.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Small semi-circular cutout on the lower section.
Small circular hole near the bottom right corner.
Rectangular slot near the bottom edge.
Small circular hole near the top left corner.
Small circular hole near the bottom left corner.
Small circular hole positioned above the larger one.
Medium-sized circular hole towards the top right.
Small circular slot positioned centrally.","Cylindrical protrusion extending from one side.
Raised edges along the vertical side.
Raised edges along the top and bottom sides.
Raised edge along the right side.
Raised edge along the bottom side.
Raised rectangular section on one face.
Small circular indentation near the bottom left corner.
Small notch on the top right corner.","Several smaller holes arranged around the central rectangular cutout.
Cylindrical protrusion positioned adjacent to the bottom edge.
Rectangular slot positioned below the central circular hole.
Cylindrical protrusion aligned with the right edge of the bracket.
Large circular hole positioned to the left of the semi-circular indentation.
Small circular protrusion located near the bottom right of the semi-circular indentation.
Rectangular slot located adjacent to the cylindrical protrusion.
Smaller holes positioned around the central opening.
Cylindrical protrusion aligned parallel to the rectangular base.
Rectangular body connected to a cylindrical protrusion on the left edge."
M58-走行從動輪固定座,13,"L-shaped metal bracket configuration.
Rectangular base with cylindrical protrusion.
Rectangular metal box structure.
Rectangular block with cylindrical protrusion.","One large circular hole in the center.
Multiple small circular holes distributed across the surface.
Rectangular slot near the top edge.
Small circular hole on the left side.
Large rectangular slot on one side.
Small circular hole near the bottom left corner.
Semi-circular indentation near the center.
Small square cutout on the side.","Cylindrical protrusion on the side.
Raised rectangular section along the bottom.
Raised edges along the sides.
Protruding tab on one side.
Raised rectangular section on the right side.
Raised edge along the bottom edge.
Raised edge along the top surface.
Cylindrical extension on the left side.","Cylindrical protrusion aligned with the right edge.
Rectangular slot positioned adjacent to the protruding section.
Cylindrical protrusion positioned on the left side of the rectangular base.
Rectangular slot aligned horizontally near the top edge.
Cylindrical protrusion located on the right side of the component.
Cylindrical protrusion positioned on the left side.
Rectangular slot aligned with the side holes.
Two circular holes vertically aligned on the left side.
Cylindrical protrusion positioned on the far right edge.
Several smaller holes arranged symmetrically around the central large hole."
M58-走行從動輪固定座,14,"L-shaped metal bracket configuration.
Rectangular base with a protruding cylindrical section.
Main body features a large rectangular opening on one side.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Rectangular slot near the top edge.
Smaller rectangular slot near the bottom edge.
Several small holes aligned in a row on one side.","Raised cylindrical protrusion on one side.
Raised edges along the sides.
Protruding cylindrical section on the right side.
Raised rectangular section on the side.","Cylindrical protrusion positioned adjacent to the rectangular opening.
Rectangular slot positioned below the central circular hole.
Cylindrical protrusion aligned with the rectangular slot.
Small holes arranged in a grid pattern on the right side."
M58-走行從動輪固定座,15,"L-shaped metal bracket configuration.
Rectangular base with a protruding cylindrical section.
Large rectangular cutout on one side.
Large circular hole in the center.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Rectangular slot near the bottom edge.
Small circular hole near the top left corner.
Several smaller holes arranged around the central opening.","Cylindrical protrusion extending from the left side.
Raised rectangular section on the front face.
Protruding tab on the right side.
Raised edges along the sides.
Raised cylindrical protrusion on the left side.","The rectangular slot is positioned below the central hole.
The cylindrical protrusion is aligned with the rectangular slot.
Several smaller holes are arranged around the central rectangular opening.
The cylindrical protrusion is positioned adjacent to the rectangular base.
The rectangular slot is positioned near the bottom left corner."
M58-走行從動輪固定座,16,"L-shaped metal bracket configuration.
Main body features a rigid structure.","One large circular hole located centrally.
Multiple small circular holes distributed along the sides.
Rectangular slot near the bottom edge.
Rectangular slot near the top edge.
Elongated slots aligned parallel to the edges.","Raised edges along the bottom side.
Protruding tab on the right side.
Raised edges along the sides.
Protruding tab on the lower left corner.","Rectangular slot positioned adjacent to the central hole.
Smaller holes arranged around the central opening.
Rectangular slot positioned above the central circular hole.
Rectangular slot positioned below the central hole."
M58-走行從動輪固定座,17,"L-shaped metal bracket configuration.
Main body features a large central circular hole.
L-shaped metal frame with a large rectangular cutout.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Rectangular slots near the top and bottom edges.
Small circular holes near the bottom edge.
Rectangular cutout in the middle section.
Small circular holes aligned vertically on the right side.
Small circular hole near the top left corner.
Rectangular slot on the right side.
Small circular hole near the top right corner.
Medium-sized circular hole near the bottom right.
Rectangular slot near the edge.
Smaller circular hole adjacent to the slot.
Series of evenly spaced holes along the bottom edge.
Two small holes positioned vertically on the side.
Smaller rectangular slot on the right side.
Horizontal slot on the lower right.","Raised edges along the vertical side.
Protruding tab on the bottom right corner.
Protruding tab on the right side.
Protruding tab on the bottom left corner.
Protruding section on the right side.
Raised edges along the bottom side.
Raised edges along the sides.
Protruding tabs on the longer side of the L-shape.
Recessed area with a cross-shaped cutout on the top section.","Several smaller holes arranged around the central opening.
Rectangular slot aligned parallel to the bottom edge.
Rectangular slot positioned adjacent to the central hole.
Central hole surrounded by four smaller holes.
Rectangular slot aligned parallel to the longer edge.
Central rectangular cutout flanked by smaller holes on the sides.
Large circular hole centrally located on the main body.
Smaller holes arranged vertically along the left side.
Rectangular slot positioned adjacent to the large circular hole.
Large circular hole positioned near the top right corner.
Bottom edge features a row of small circular holes.
Central rectangular cutout aligned with the vertical edge."
M58-走行從動輪固定座,18,"L-shaped metal bracket configuration.
Main body features a rigid structure with rounded corners.","One large central circular hole.
Multiple small circular holes distributed across the surface.
Rectangular slots near the edges and top section.
Central rectangular cutout.
Medium-sized circular hole near the bottom right.
Semi-circular slot near the left edge.","Raised edges along the vertical and horizontal sides.
Protruding tab on the bottom right corner.
Cylindrical protrusion on the left side.
Protruding tab on the right side.","The central hole is surrounded by smaller holes on the left side.
The rectangular slot is aligned parallel to the bottom edge.
The rectangular slot is positioned adjacent to the large circular hole.
The protruding feature is aligned with the left edge of the plate.
The large circular hole is aligned vertically with the semi-circular slot."
M58-走行從動輪固定座,19,"Rectangular metal plate with a central circular hole.
L-shaped metal bracket with a large central circular hole.
L-shaped metal plate with a large central circular hole.","One large circular hole in the center.
Two small circular holes near the top left corner.
Rectangular slot on the left side.
Smaller circular hole positioned above the central hole.
Rectangular slot near the bottom right edge.
Small oval-shaped hole on the left side.
Single elongated slot on the lower right section.","Protruding cylindrical element on the left edge.
Raised edges along the vertical side.
Small protrusion on the bottom right corner.
Raised rectangular section in the middle.
Protruding tab on the bottom left corner.
Small protruding knob on the left edge.","Several smaller holes arranged symmetrically around the central hole.
Cylindrical protrusion aligned with the left side of the rectangular plate.
Rectangular slot positioned adjacent to the raised edge.
Central rectangular slot flanked by smaller circular holes on both sides.
Rectangular slot positioned adjacent to the bottom circular hole."
M58-走行從動輪固定座,20,"L-shaped metal bracket configuration.
Flat rectangular sheet with a large rectangular opening at the top.
Central circular hole in the component.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Small rectangular slot near the bottom right corner.
Semi-circular cutout on the lower section.
Rectangular slot near the top edge.","Raised edges along the vertical side.
Protruding cylindrical feature on the right side.
Flat protrusion on the top edge.
Raised edge along the bottom side.","The large rectangular opening is aligned with the vertical edge.
Smaller holes are positioned around the central rectangular slot.
The rectangular slot is positioned adjacent to the large circular hole.
The cylindrical protrusion extends from the left edge.
The rectangular slot is positioned above the central circular hole."
M58-走行從動輪固定座,21,"L-shaped metal bracket configuration.
Main body features a rigid structure.","One large circular hole located centrally.
Multiple small circular holes distributed along the sides.
Rectangular slots near the top and bottom edges.
Small elongated slot on the lower left corner.
Central circular indentation with smaller holes nearby.","Raised edges along the vertical and horizontal sides.
Protruding tab on the upper right corner.
Flat protrusion on the top edge.
Cylindrical protrusion on the right side.","Large circular hole near the top left corner.
Rectangular slot near the bottom right edge.
Smaller holes arranged symmetrically around the central opening.
Rectangular slot positioned adjacent to the central hole.
Central circular hole surrounded by four smaller holes."
M58-走行從動輪固定座,22,"L-shaped metal bracket configuration.
Rectangular base with a protruding tab.
Central circular hole in the main body.","One large circular hole located centrally.
Multiple small circular holes distributed across the surface.
Rectangular slot near the bottom edge.
Rectangular cutout near the middle section.","Raised edges along the sides.
Protruding tab on the top right corner.
Raised rectangular section in the middle.","The central circular hole is surrounded by smaller holes.
The rectangular slot is positioned adjacent to the central hole.
Smaller holes are arranged symmetrically around the central opening.
The rectangular slot is aligned parallel to the L-shape's corner."
M58-走行從動輪固定座,23,"L-shaped metal bracket configuration.
Main body features a large central circular hole.
Component has a rectangular metal plate base.","One large central circular hole.
Multiple small circular holes distributed across the surface.
Rectangular slots near the edges and top/bottom sections.
Small oval and circular holes near various edges and corners.
Central rectangular cutout with rounded corners.","Raised edges along the sides.
Protruding tab on the upper and right sides.
Flat protrusion at the top left corner.
Cylindrical protrusion extending from the right side.
Raised triangular section on the right side.","Large central circular hole surrounded by smaller holes.
Rectangular slots positioned adjacent to the central hole.
Small circular holes arranged symmetrically around the central hole.
Protruding tab located on the right side, near the bottom.
Rectangular slot aligned parallel to the L-shaped corner."
M58-走行馬達固定座,1,"L-shaped metal bracket configuration.
Main body features a rigid structure with a central circular hole.
Square metal plate with a central circular hole.","One large circular hole located centrally.
Four smaller holes evenly distributed around the perimeter.
Rectangular slot near the top edge.
Rectangular slot near the bottom edge.
Rectangular slot on the left side.
Rectangular slot near the bottom right corner.
Small circular hole near the top left corner.
Small circular hole near the bottom right corner.
Small circular hole near the top right corner.","Protruding tab on the left side of the bracket.
Cylindrical protrusion extending vertically.
Protruding tab on the right side.
Flat base extending from the bottom side.
Protruding tab on the top left corner.
Protruding section near the bottom right corner.","The smaller holes are positioned symmetrically around the central opening.
The protruding tab is aligned with the bottom edge of the frame.
The circular hole is centrally aligned with the L-shape.
The rectangular slot is positioned adjacent to the curved notch.
The rectangular slot is aligned parallel to the base of the bracket.
The rectangular slot is positioned adjacent to the central hole.
The rectangular slot is aligned parallel to the longer side.
The rectangular slot is positioned to the right of the central hole.
The rectangular slot is aligned with the bottom edge of the L-shape.
The rectangular slot is aligned parallel to the vertical edge."
M58-走行馬達固定座,2,"L-shaped metal bracket configuration.
Main body features a large central circular hole.
Flat base extends from the bottom edge of the L-shape.","One large central circular hole.
Multiple small circular holes distributed around the perimeter.
Rectangular slot near the bottom left corner.
Rectangular slot aligned parallel to the longer side of the L-shape.","Protruding tab on the lower left side.
Protruding tab on the top left corner.
Raised edges along the longer side of the bracket.
Raised edges along the vertical side of the bracket.","The circular hole is centrally aligned with the L-shape.
Smaller holes are symmetrically arranged around the central opening.
The rectangular slot is positioned adjacent to the central circular hole.
The rectangular slot is aligned parallel to the base of the L-shape."
M58-走行馬達固定座,3,"L-shaped metal bracket configuration.
Square metal frame with a central circular hole.
Flat base extending from the L-shape.","One large central circular hole surrounded by a thick metal rim.
Four smaller holes evenly distributed around the perimeter.
Small rectangular slots near the edges.
Rectangular slot near the bottom edge.
Small circular holes near the corners.","Slightly raised edges along the sides.
Rectangular protrusion on the right side.
Protruding tab on the lower side.
Small notch on the shorter arm of the L-shape.","Smaller holes are symmetrically arranged around the central hole.
Rectangular slot is aligned parallel to the longer side of the L-shape.
Rectangular slot is positioned adjacent to the L-shaped bend.
Central circular hole with evenly spaced smaller holes around it."
M58-走行馬達固定座,4,"L-shaped metal bracket configuration.
Square metal plate with a central circular hole.","One large central circular hole.
Four smaller holes evenly distributed around the central hole.
Rectangular slot near the bottom edge.
Rectangular slot aligned parallel to the longer side of the L-shape.","Protruding tab on the top left corner.
Raised edges along the sides of the bracket.
Flat base extending from the bottom edge.","Smaller holes positioned symmetrically around the central opening.
Rectangular slot positioned adjacent to the base.
Circular hole centrally aligned with the L-shape.
Rectangular slot aligned parallel to the longer side of the L-shape."
